Date,National-US,Gold Price t0,Gold Price t1,Gold Price t2,Gold Price t3,SP500 t0,SP500 t1,SP500 t2,SP500 t3,Oil Price t0,Oil Price t1,Oil Price t2,Oil Price t3,FED Effective Rate t0,GDP t0,Unemployment t0,Inflation Rate t0,FED Effective Rate t1,GDP t1,Unemployment t1,Inflation Rate t1,FED Effective Rate t2,GDP t2,Unemployment t2,Inflation Rate t2,FED Effective Rate t3,GDP t3,Unemployment t3,Inflation Rate t3
2000-01-01,4.630252966355554,5.634650307753808,5.65845032465806,5.70662842110612,5.651049548003997,7.287122787968428,7.273931938309681,7.236245745861692,7.262341042101594,3.2472688993694185,3.3958497753355603,3.379973745210529,3.3054204262683866,6.02,7.8,3.8,2.3,5.85,,4.0,2.4,5.73,,4.1,2.2,5.45,1.2,4.0,2.0
2000-02-01,4.641502115235482,5.617835985018176,5.634650307753808,5.65845032465806,5.70662842110612,7.257341154748733,7.287122787968428,7.273931938309681,7.236245745861692,3.3600281046240843,3.2472688993694185,3.3958497753355603,3.379973745210529,6.27,,4.0,2.4,6.02,7.8,3.8,2.3,5.85,,4.0,2.4,5.73,,4.1,2.2
2000-03-01,4.652626127144386,5.653779575420776,5.617835985018176,5.634650307753808,5.65845032465806,7.2875332801543165,7.257341154748733,7.287122787968428,7.273931938309681,3.4600950229096408,3.3600281046240843,3.2472688993694185,3.3958497753355603,6.53,,4.0,2.5,6.27,,4.0,2.4,6.02,7.8,3.8,2.3,5.85,,4.0,2.4
2000-04-01,4.660794089736088,5.642445932818167,5.653779575420776,5.617835985018176,5.634650307753808,7.29505641646263,7.2875332801543165,7.257341154748733,7.287122787968428,3.391147045808654,3.4600950229096408,3.3600281046240843,3.2472688993694185,6.54,0.5,4.0,2.5,6.53,,4.0,2.5,6.27,,4.0,2.4,6.02,7.8,3.8,2.3
2000-05-01,4.668332760945732,5.6150350461462475,5.642445932818167,5.653779575420776,5.617835985018176,7.303479767579506,7.29505641646263,7.2875332801543165,7.257341154748733,3.4423393249933305,3.391147045808654,3.4600950229096408,3.3600281046240843,6.5,,4.1,2.6,6.54,0.5,4.0,2.5,6.53,,4.0,2.5,6.27,,4.0,2.4
2000-06-01,4.674136390452814,5.611944924953069,5.6150350461462475,5.642445932818167,5.653779575420776,7.291690268539938,7.303479767579506,7.29505641646263,7.2875332801543165,3.522824869783854,3.4423393249933305,3.391147045808654,3.4600950229096408,6.52,,3.9,2.6,6.5,,4.1,2.6,6.54,0.5,4.0,2.5,6.53,,4.0,2.5
2000-07-01,4.679628096906101,5.59992083512211,5.611944924953069,5.6150350461462475,5.642445932818167,7.237159740477337,7.291690268539938,7.303479767579506,7.29505641646263,3.4998353515591547,3.522824869783854,3.4423393249933305,3.391147045808654,6.51,2.3,3.9,2.5,6.52,,3.9,2.6,6.5,,4.1,2.6,6.54,0.5,4.0,2.5
2000-08-01,4.6848128136402885,5.583454954543166,5.59992083512211,5.611944924953069,5.6150350461462475,7.22841747872851,7.237159740477337,7.291690268539938,7.303479767579506,3.5386377907833935,3.4998353515591547,3.522824869783854,3.4423393249933305,6.51,,3.9,2.6,6.51,2.3,3.9,2.5,6.52,,3.9,2.6,6.5,,4.1,2.6
2000-09-01,4.689419418432991,5.605404928623741,5.583454954543166,5.59992083512211,5.611944924953069,7.193633224976039,7.22841747872851,7.237159740477337,7.291690268539938,3.34779660493504,3.5386377907833935,3.4998353515591547,3.522824869783854,6.4,,3.9,2.6,6.51,,3.9,2.6,6.51,2.3,3.9,2.5,6.52,,3.9,2.6
2000-10-01,4.693364196724008,5.583248157694013,5.605404928623741,5.583454954543166,5.59992083512211,7.1971583696321515,7.193633224976039,7.22841747872851,7.237159740477337,3.3874364664121184,3.34779660493504,3.5386377907833935,3.4998353515591547,5.98,-1.1,4.2,2.6,6.4,,3.9,2.6,6.51,,3.9,2.6,6.51,2.3,3.9,2.5
2000-11-01,4.697202271434585,5.568413203691279,5.583248157694013,5.605404928623741,5.583454954543166,7.174532867316408,7.1971583696321515,7.193633224976039,7.22841747872851,3.3881121421135,3.3874364664121184,3.34779660493504,3.5386377907833935,5.49,,4.2,2.7,5.98,-1.1,4.2,2.6,6.4,,3.9,2.6,6.51,,3.9,2.6
2000-12-01,4.704110133842995,5.573191516618302,5.568413203691279,5.583248157694013,5.605404928623741,7.078215096010903,7.174532867316408,7.1971583696321515,7.193633224976039,3.305053521109253,3.3881121421135,3.3874364664121184,3.34779660493504,5.31,,4.3,2.7,5.49,,4.2,2.7,5.98,-1.1,4.2,2.6,6.4,,3.9,2.6
2001-01-01,4.711779921046349,5.563562093880882,5.573191516618302,5.568413203691279,5.583248157694013,7.0815741232843425,7.078215096010903,7.174532867316408,7.1971583696321515,3.3138223021771545,3.305053521109253,3.3881121421135,3.3874364664121184,4.8,2.1,4.4,2.6,5.31,,4.3,2.7,5.49,,4.2,2.7,5.98,-1.1,4.2,2.6
2001-02-01,4.720282993088596,5.606011603165143,5.563562093880882,5.573191516618302,5.568413203691279,7.14706347560447,7.0815741232843425,7.078215096010903,7.174532867316408,3.354455119110024,3.3138223021771545,3.305053521109253,3.3881121421135,4.21,,4.3,2.5,4.8,2.1,4.4,2.6,5.31,,4.3,2.7,5.49,,4.2,2.7
2001-03-01,4.729774349212622,5.601151563569241,5.606011603165143,5.563562093880882,5.573191516618302,7.121825794507305,7.14706347560447,7.0815741232843425,7.078215096010903,3.3178157727231046,3.354455119110024,3.3138223021771545,3.305053521109253,3.97,,4.5,2.7,4.21,,4.3,2.5,4.8,2.1,4.4,2.6,5.31,,4.3,2.7
2001-04-01,4.738213959745856,5.589893098858325,5.601151563569241,5.606011603165143,5.563562093880882,7.0937783101929055,7.121825794507305,7.14706347560447,7.0815741232843425,3.2744997286161976,3.3178157727231046,3.354455119110024,3.3138223021771545,3.77,-1.3,4.6,2.7,3.97,,4.5,2.7,4.21,,4.3,2.5,4.8,2.1,4.4,2.6
2001-05-01,4.744845168060573,5.60821459498345,5.589893098858325,5.601151563569241,5.606011603165143,7.071997722376186,7.0937783101929055,7.121825794507305,7.14706347560447,3.309447523052588,3.2744997286161976,3.3178157727231046,3.354455119110024,3.65,,4.9,2.7,3.77,-1.3,4.6,2.7,3.97,,4.5,2.7,4.21,,4.3,2.5
2001-06-01,4.749010755963765,5.6436006714478,5.60821459498345,5.589893098858325,5.601151563569241,6.951427607438323,7.071997722376186,7.0937783101929055,7.121825794507305,3.265759410767051,3.309447523052588,3.2744997286161976,3.3178157727231046,3.07,,5.0,2.6,3.65,,4.9,2.7,3.77,-1.3,4.6,2.7,3.97,,4.5,2.7
2001-07-01,4.750827758410455,5.646584060016231,5.6436006714478,5.60821459498345,5.589893098858325,6.9815539175828825,6.951427607438323,7.071997722376186,7.0937783101929055,3.09874002362822,3.265759410767051,3.309447523052588,3.2744997286161976,2.49,1.1,5.3,2.6,3.07,,5.0,2.6,3.65,,4.9,2.7,3.77,-1.3,4.6,2.7
2001-08-01,4.752209928637407,5.621299012986751,5.646584060016231,5.6436006714478,5.60821459498345,7.029689685760997,6.9815539175828825,6.951427607438323,7.071997722376186,2.97756830292632,3.09874002362822,3.265759410767051,3.309447523052588,2.09,,5.5,2.8,2.49,1.1,5.3,2.6,3.07,,5.0,2.6,3.65,,4.9,2.7
2001-09-01,4.754107298762462,5.620371879789816,5.621299012986751,5.646584060016231,5.6436006714478,7.043098778748318,7.029689685760997,6.9815539175828825,6.951427607438323,2.9647574692545606,2.97756830292632,3.09874002362822,3.265759410767051,1.82,,5.7,2.7,2.09,,5.5,2.8,2.49,1.1,5.3,2.6,3.07,,5.0,2.6
2001-10-01,4.757376118877422,5.6410698411264,5.620371879789816,5.621299012986751,5.646584060016231,7.038967734950181,7.043098778748318,7.029689685760997,6.9815539175828825,2.9816333491744893,2.9647574692545606,2.97756830292632,3.09874002362822,1.73,3.7,5.7,2.6,1.82,,5.7,2.7,2.09,,5.5,2.8,2.49,1.1,5.3,2.6
2001-11-01,4.761489940243045,5.689287934505744,5.6410698411264,5.620371879789816,5.621299012986751,7.003674364274973,7.038967734950181,7.043098778748318,7.029689685760997,3.031099417391282,2.9816333491744893,2.9647574692545606,2.97756830292632,1.74,,5.7,2.6,1.73,3.7,5.7,2.6,1.82,,5.7,2.7,2.09,,5.5,2.8
2001-12-01,4.770091228101879,5.684779727370693,5.689287934505744,5.6410698411264,5.620371879789816,7.050807454771883,7.003674364274973,7.038967734950181,7.043098778748318,3.199896858270398,3.031099417391282,2.9816333491744893,2.9647574692545606,1.73,,5.7,2.4,1.74,,5.7,2.6,1.73,3.7,5.7,2.6,1.82,,5.7,2.7
2002-01-01,4.78088664372991,5.7132772562179905,5.684779727370693,5.689287934505744,5.6410698411264,7.013852523188828,7.050807454771883,7.003674364274973,7.038967734950181,3.264995760481754,3.199896858270398,3.031099417391282,2.9816333491744893,1.75,2.2,5.9,2.5,1.73,,5.7,2.4,1.74,,5.7,2.6,1.73,3.7,5.7,2.6
2002-02-01,4.794053500617187,5.750920481113605,5.7132772562179905,5.684779727370693,5.689287934505744,6.984021634435587,7.013852523188828,7.050807454771883,7.003674364274973,3.2973172511747633,3.264995760481754,3.199896858270398,3.031099417391282,1.75,,5.8,2.5,1.75,2.2,5.9,2.5,1.73,,5.7,2.4,1.74,,5.7,2.6
2002-03-01,4.806722311058825,5.773109512525569,5.750920481113605,5.7132772562179905,5.684779727370693,6.9216779078224935,6.984021634435587,7.013852523188828,7.050807454771883,3.239462458476589,3.2973172511747633,3.264995760481754,3.199896858270398,1.75,,5.8,2.3,1.75,,5.8,2.5,1.75,2.2,5.9,2.5,1.73,,5.7,2.4
2002-04-01,4.817778435386918,5.748013053347394,5.773109512525569,5.750920481113605,5.7132772562179905,6.806375717688874,6.9216779078224935,6.984021634435587,7.013852523188828,3.2947251371516386,3.239462458476589,3.2973172511747633,3.264995760481754,1.73,2.0,5.8,2.2,1.75,,5.8,2.3,1.75,,5.8,2.5,1.75,2.2,5.9,2.5
2002-05-01,4.826151401137618,5.736717448234634,5.748013053347394,5.773109512525569,5.750920481113605,6.81624287847603,6.806375717688874,6.9216779078224935,6.984021634435587,3.34603697048488,3.2947251371516386,3.239462458476589,3.2973172511747633,1.74,,5.7,2.4,1.73,2.0,5.8,2.2,1.75,,5.8,2.3,1.75,,5.8,2.5
2002-06-01,4.832226074122216,5.76456394691606,5.736717448234634,5.748013053347394,5.773109512525569,6.765972796690344,6.81624287847603,6.806375717688874,6.9216779078224935,3.389799336709786,3.34603697048488,3.2947251371516386,3.239462458476589,1.75,,5.7,2.2,1.74,,5.7,2.4,1.73,2.0,5.8,2.2,1.75,,5.8,2.3
2002-07-01,4.837392401235505,5.758106505053453,5.76456394691606,5.736717448234634,5.748013053347394,6.750668626736077,6.765972796690344,6.81624287847603,6.806375717688874,3.3617633124167483,3.389799336709786,3.34603697048488,3.2947251371516386,1.75,0.3,5.7,2.2,1.75,,5.7,2.2,1.74,,5.7,2.4,1.73,2.0,5.8,2.2
2002-08-01,4.841348415572757,5.765990156497131,5.758106505053453,5.76456394691606,5.736717448234634,6.813367673475241,6.750668626736077,6.765972796690344,6.81624287847603,3.2714682749873716,3.3617633124167483,3.389799336709786,3.34603697048488,1.34,,5.9,2.0,1.75,0.3,5.7,2.2,1.75,,5.7,2.2,1.74,,5.7,2.4
2002-09-01,4.845367491868129,5.8090429853136945,5.765990156497131,5.758106505053453,5.76456394691606,6.8014832368991875,6.813367673475241,6.750668626736077,6.765972796690344,3.3830334110344844,3.2714682749873716,3.3617633124167483,3.389799336709786,1.24,,6.0,1.9,1.34,,5.9,2.0,1.75,0.3,5.7,2.2,1.75,,5.7,2.2
2002-10-01,4.849292143687493,5.877354756817895,5.8090429853136945,5.765990156497131,5.758106505053453,6.797761825600583,6.8014832368991875,6.813367673475241,6.750668626736077,3.4949912609485163,3.3830334110344844,3.2714682749873716,3.3617633124167483,1.24,2.1,5.8,1.9,1.24,,6.0,1.9,1.34,,5.9,2.0,1.75,0.3,5.7,2.2
2002-11-01,4.85460507125637,5.884922778489953,5.877354756817895,5.8090429853136945,5.765990156497131,6.7298599121410625,6.797761825600583,6.8014832368991875,6.813367673475241,3.5787855313168624,3.4949912609485163,3.3830334110344844,3.2714682749873716,1.26,,5.9,1.7,1.24,2.1,5.8,1.9,1.24,,6.0,1.9,1.34,,5.9,2.0
2002-12-01,4.86221262230776,5.8335350699440145,5.884922778489953,5.877354756817895,5.8090429853136945,6.741263763320079,6.7298599121410625,6.797761825600583,6.8014832368991875,3.511843901749219,3.5787855313168624,3.4949912609485163,3.3830334110344844,1.25,,5.9,1.7,1.26,,5.9,1.7,1.24,2.1,5.8,1.9,1.24,,6.0,1.9
2003-01-01,4.871296595474155,5.793647553739781,5.8335350699440145,5.884922778489953,5.877354756817895,6.791255170023256,6.741263763320079,6.7298599121410625,6.797761825600583,3.338257581888281,3.511843901749219,3.5787855313168624,3.4949912609485163,1.26,3.8,6.0,1.5,1.25,,5.9,1.7,1.26,,5.9,1.7,1.24,2.1,5.8,1.9
2003-02-01,4.881589066161162,5.873257984276625,5.793647553739781,5.8335350699440145,5.884922778489953,6.8415727405216895,6.791255170023256,6.741263763320079,6.7298599121410625,3.3361253849184407,3.338257581888281,3.511843901749219,3.5787855313168624,1.26,,6.1,1.6,1.26,3.8,6.0,1.5,1.25,,5.9,1.7,1.26,,5.9,1.7
2003-03-01,4.892076957972121,5.877489252794426,5.873257984276625,5.793647553739781,5.8335350699440145,6.895682697747868,6.8415727405216895,6.791255170023256,6.741263763320079,3.422958873443668,3.3361253849184407,3.338257581888281,3.511843901749219,1.22,,6.3,1.5,1.26,,6.1,1.6,1.26,3.8,6.0,1.5,1.25,,5.9,1.7
2003-04-01,4.902678819257608,5.860116483570647,5.877489252794426,5.873257984276625,5.793647553739781,6.900267314016234,6.895682697747868,6.8415727405216895,6.791255170023256,3.4262151446374434,3.422958873443668,3.3361253849184407,3.338257581888281,1.01,6.9,6.2,1.5,1.22,,6.3,1.5,1.26,,6.1,1.6,1.26,3.8,6.0,1.5
2003-05-01,4.9124342731675945,5.8833028896909365,5.860116483570647,5.877489252794426,5.873257984276625,6.897230082925626,6.900267314016234,6.895682697747868,6.8415727405216895,3.4522073025699003,3.4262151446374434,3.422958873443668,3.3361253849184407,1.03,,6.1,1.3,1.01,6.9,6.2,1.5,1.22,,6.3,1.5,1.26,,6.1,1.6
2003-06-01,4.920564697006408,5.937164104199209,5.8833028896909365,5.860116483570647,5.877489252794426,6.927008735904024,6.897230082925626,6.900267314016234,6.895682697747868,3.343215099123808,3.4522073025699003,3.4262151446374434,3.422958873443668,1.01,,6.1,1.2,1.03,,6.1,1.3,1.01,6.9,6.2,1.5,1.22,,6.3,1.5
2003-07-01,4.927108747117963,5.937781557566796,5.937164104199209,5.8833028896909365,5.860116483570647,6.945754092073348,6.927008735904024,6.897230082925626,6.900267314016234,3.4124669739203863,3.343215099123808,3.4522073025699003,3.4262151446374434,1.01,4.8,6.0,1.3,1.01,,6.1,1.2,1.03,,6.1,1.3,1.01,6.9,6.2,1.5
2003-08-01,4.932817886382919,5.96665942818901,5.937781557566796,5.937164104199209,5.8833028896909365,6.956450200520895,6.945754092073348,6.927008735904024,6.897230082925626,3.4375293109095457,3.4124669739203863,3.343215099123808,3.4522073025699003,1.0,,5.8,1.1,1.01,4.8,6.0,1.3,1.01,,6.1,1.2,1.03,,6.1,1.3
2003-09-01,4.938996066954103,6.01046783541001,5.96665942818901,5.937781557566796,5.937164104199209,6.985308737197203,6.956450200520895,6.945754092073348,6.927008735904024,3.4697901731277674,3.4375293109095457,3.4124669739203863,3.343215099123808,0.98,,5.7,1.1,1.0,,5.8,1.1,1.01,4.8,6.0,1.3,1.01,,6.1,1.2
2003-10-01,4.9467010348001645,6.0270609117764185,6.01046783541001,5.96665942818901,5.937781557566796,7.0322005172454025,6.985308737197203,6.956450200520895,6.945754092073348,3.5354368568703585,3.4697901731277674,3.4375293109095457,3.4124669739203863,1.0,2.3,5.7,1.1,0.98,,5.7,1.1,1.0,,5.8,1.1,1.01,4.8,6.0,1.3
2003-11-01,4.956108708074887,6.003220178118835,6.0270609117764185,6.01046783541001,5.96665942818901,7.041726574835045,7.0322005172454025,6.985308737197203,6.956450200520895,3.5464514609816584,3.5354368568703585,3.4697901731277674,3.4375293109095457,1.01,,5.6,1.2,1.0,2.3,5.7,1.1,0.98,,5.7,1.1,1.0,,5.8,1.1
2003-12-01,4.970438104344843,6.00629404455398,6.003220178118835,6.0270609117764185,6.01046783541001,7.024631236701023,7.041726574835045,7.0322005172454025,6.985308737197203,3.6038660797869797,3.5464514609816584,3.5354368568703585,3.4697901731277674,1.0,,5.8,1.6,1.01,,5.6,1.2,1.0,2.3,5.7,1.1,0.98,,5.7,1.1
2004-01-01,4.984838739052246,6.0035166281321235,6.00629404455398,6.003220178118835,6.0270609117764185,7.032941951071096,7.024631236701023,7.041726574835045,7.0322005172454025,3.6041382256588457,3.6038660797869797,3.5464514609816584,3.5354368568703585,1.0,3.0,5.6,1.8,1.0,,5.8,1.6,1.01,,5.6,1.2,1.0,2.3,5.7,1.1
2004-02-01,4.999439521335521,5.950520149263412,6.0035166281321235,6.00629404455398,6.003220178118835,7.005589543330491,7.032941951071096,7.024631236701023,7.041726574835045,3.6958550678503617,3.6041382256588457,3.6038660797869797,3.5464514609816584,1.0,,5.6,1.7,1.0,3.0,5.6,1.8,1.0,,5.8,1.6,1.01,,5.6,1.2
2004-03-01,5.014095965725237,5.970700457755254,5.950520149263412,6.0035166281321235,6.00629404455398,7.032412411581554,7.005589543330491,7.032941951071096,7.024631236701023,3.638375321940168,3.6958550678503617,3.6041382256588457,3.6038660797869797,1.03,,5.6,1.9,1.0,,5.6,1.7,1.0,3.0,5.6,1.8,1.0,,5.8,1.6
2004-04-01,5.026114864944642,5.987559432061989,5.970700457755254,5.950520149263412,6.0035166281321235,7.008369549014731,7.032412411581554,7.005589543330491,7.032941951071096,3.708191765146309,3.638375321940168,3.6958550678503617,3.6041382256588457,1.26,3.7,5.5,1.8,1.03,,5.6,1.9,1.0,,5.6,1.7,1.0,3.0,5.6,1.8
2004-05-01,5.035718074463719,5.991796991842107,5.987559432061989,5.970700457755254,5.950520149263412,6.992960024996364,7.008369549014731,7.032412411581554,7.005589543330491,3.8044377947482086,3.708191765146309,3.638375321940168,3.6958550678503617,1.43,,5.4,1.7,1.26,3.7,5.5,1.8,1.03,,5.6,1.9,1.0,,5.6,1.7
2004-06-01,5.04413454263666,6.004879167404843,5.991796991842107,5.987559432061989,5.970700457755254,7.018992492972695,6.992960024996364,7.008369549014731,7.032412411581554,3.8273361972609523,3.8044377947482086,3.708191765146309,3.638375321940168,1.61,,5.4,2.0,1.43,,5.4,1.7,1.26,3.7,5.5,1.8,1.03,,5.6,1.9
2004-07-01,5.051777237427431,6.040754586319065,6.004879167404843,5.991796991842107,5.987559432061989,7.0185897849797625,7.018992492972695,6.992960024996364,7.008369549014731,3.9755610262321337,3.8273361972609523,3.8044377947482086,3.708191765146309,1.76,3.5,5.5,2.0,1.61,,5.4,2.0,1.43,,5.4,1.7,1.26,3.7,5.5,1.8
2004-08-01,5.059425458265688,6.084633800400144,6.040754586319065,6.004879167404843,5.991796991842107,7.063852634235259,7.0185897849797625,7.018992492972695,6.992960024996364,3.8809450498572846,3.9755610262321337,3.8273361972609523,3.8044377947482086,1.93,,5.4,2.2,1.76,3.5,5.5,2.0,1.61,,5.4,2.0,1.43,,5.4,1.7
2004-09-01,5.066826573745998,6.093511077577846,6.084633800400144,6.040754586319065,6.004879167404843,7.0894182856462145,7.063852634235259,7.0185897849797625,7.018992492972695,3.764682417529437,3.8809450498572846,3.9755610262321337,3.8273361972609523,2.16,,5.4,2.2,1.93,,5.4,2.2,1.76,3.5,5.5,2.0,1.61,,5.4,2.0
2004-10-01,5.075985985334385,6.049922116679551,6.093511077577846,6.084633800400144,6.040754586319065,7.074463919370915,7.0894182856462145,7.063852634235259,7.0185897849797625,3.8467375387295166,3.764682417529437,3.8809450498572846,3.9755610262321337,2.28,4.3,5.3,2.3,2.16,,5.4,2.2,1.93,,5.4,2.2,1.76,3.5,5.5,2.0
2004-11-01,5.08716414308538,6.048388211174136,6.049922116679551,6.093511077577846,6.084633800400144,7.089768454898263,7.074463919370915,7.0894182856462145,7.063852634235259,3.8743211382441345,3.8467375387295166,3.764682417529437,3.8809450498572846,2.5,,5.4,2.4,2.28,4.3,5.3,2.3,2.16,,5.4,2.2,1.93,,5.4,2.2
2004-12-01,5.1033967741775665,6.07386217209357,6.048388211174136,6.049922116679551,6.093511077577846,7.085817778855708,7.089768454898263,7.074463919370915,7.0894182856462145,3.9924963895780228,3.8743211382441345,3.8467375387295166,3.764682417529437,2.63,,5.2,2.3,2.5,,5.4,2.4,2.28,4.3,5.3,2.3,2.16,,5.4,2.2
2005-01-01,5.117993812416755,6.061783206016935,6.07386217209357,6.048388211174136,6.049922116679551,7.059986975881723,7.085817778855708,7.089768454898263,7.074463919370915,3.9699144838439238,3.9924963895780228,3.8743211382441345,3.8467375387295166,2.79,2.1,5.2,2.2,2.63,,5.2,2.3,2.5,,5.4,2.4,2.28,4.3,5.3,2.3
2005-02-01,5.13308888718026,6.047142838328902,6.061783206016935,6.07386217209357,6.048388211174136,7.071811026969199,7.059986975881723,7.085817778855708,7.089768454898263,3.908617212293313,3.9699144838439238,3.9924963895780228,3.8743211382441345,3.0,,5.1,2.2,2.79,2.1,5.2,2.2,2.63,,5.2,2.3,2.5,,5.4,2.4
2005-03-01,5.1475526146582995,6.064487287753808,6.047142838328902,6.061783206016935,6.07386217209357,7.091950080157772,7.071811026969199,7.059986975881723,7.085817778855708,4.031582240485785,3.908617212293313,3.9699144838439238,3.9924963895780228,3.04,,5.0,2.0,3.0,,5.1,2.2,2.79,2.1,5.2,2.2,2.63,,5.2,2.3
2005-04-01,5.159629846774143,6.051488988852385,6.064487287753808,6.047142838328902,6.061783206016935,7.108440519793049,7.091950080157772,7.071811026969199,7.059986975881723,4.07753744390572,4.031582240485785,3.908617212293313,3.9699144838439238,3.26,3.4,5.0,2.1,3.04,,5.0,2.0,3.0,,5.1,2.2,2.79,2.1,5.2,2.2
2005-05-01,5.170029346246506,6.081700511190622,6.051488988852385,6.064487287753808,6.047142838328902,7.110100026981558,7.108440519793049,7.091950080157772,7.071811026969199,4.174233411906258,4.07753744390572,4.031582240485785,3.908617212293313,3.5,,4.9,2.1,3.26,3.4,5.0,2.1,3.04,,5.0,2.0,3.0,,5.1,2.2
2005-06-01,5.179590135279236,6.122352448787087,6.081700511190622,6.051488988852385,6.064487287753808,7.111446861512285,7.110100026981558,7.108440519793049,7.091950080157772,4.183423245305645,4.174233411906258,4.07753744390572,4.031582240485785,3.62,,5.0,2.0,3.5,,4.9,2.1,3.26,3.4,5.0,2.1,3.04,,5.0,2.0
2005-07-01,5.18604412406525,6.152960328368064,6.122352448787087,6.081700511190622,6.051488988852385,7.083354290015265,7.111446861512285,7.110100026981558,7.108440519793049,4.131319165013462,4.183423245305645,4.174233411906258,4.07753744390572,3.78,2.3,5.0,2.1,3.62,,5.0,2.0,3.5,,4.9,2.1,3.26,3.4,5.0,2.1
2005-08-01,5.191177490990133,6.166820231784729,6.152960328368064,6.122352448787087,6.081700511190622,7.120743438419604,7.083354290015265,7.111446861512285,7.110100026981558,4.065945087700403,4.131319165013462,4.183423245305645,4.174233411906258,4.0,,5.0,2.1,3.78,2.3,5.0,2.1,3.62,,5.0,2.0,3.5,,4.9,2.1
2005-09-01,5.193567775348966,6.2332787126842994,6.166820231784729,6.152960328368064,6.122352448787087,7.140508509074778,7.120743438419604,7.083354290015265,7.111446861512285,4.08446256236765,4.065945087700403,4.131319165013462,4.183423245305645,4.16,,4.9,2.2,4.0,,5.0,2.1,3.78,2.3,5.0,2.1,3.62,,5.0,2.0
2005-10-01,5.197557363396888,6.308886837383341,6.2332787126842994,6.166820231784729,6.152960328368064,7.153622676869821,7.140508509074778,7.120743438419604,7.083354290015265,4.181897459229962,4.08446256236765,4.065945087700403,4.131319165013462,4.29,4.9,4.7,2.1,4.16,,4.9,2.2,4.0,,5.0,2.1,3.78,2.3,5.0,2.1
2005-11-01,5.201255653704905,6.319901011795035,6.308886837383341,6.2332787126842994,6.166820231784729,7.15199473859108,7.153622676869821,7.140508509074778,7.120743438419604,4.121148764974151,4.181897459229962,4.08446256236765,4.065945087700403,4.49,,4.8,2.1,4.29,4.9,4.7,2.1,4.16,,4.9,2.2,4.0,,5.0,2.1
2005-12-01,5.208119098629888,6.32295116185917,6.319901011795035,6.308886837383341,6.2332787126842994,7.1652925275152075,7.15199473859108,7.153622676869821,7.140508509074778,4.138201945285877,4.121148764974151,4.181897459229962,4.08446256236765,4.59,,4.7,2.1,4.49,,4.8,2.1,4.29,4.9,4.7,2.1,4.16,,4.9,2.2
2006-01-01,5.213031772265676,6.416492057582197,6.32295116185917,6.319901011795035,6.308886837383341,7.171787382601583,7.1652925275152075,7.15199473859108,7.153622676869821,4.240463070352095,4.138201945285877,4.121148764974151,4.181897459229962,4.79,1.2,4.7,2.3,4.59,,4.7,2.1,4.49,,4.8,2.1,4.29,4.9,4.7,2.1
2006-02-01,5.217053079717073,6.517330003460482,6.416492057582197,6.32295116185917,6.319901011795035,7.1624052492636565,7.171787382601583,7.1652925275152075,7.15199473859108,4.260423812914633,4.240463070352095,4.138201945285877,4.121148764974151,4.94,,4.6,2.4,4.79,1.2,4.7,2.3,4.59,,4.7,2.1,4.49,,4.8,2.1
2006-03-01,5.217974613865498,6.393420170840288,6.517330003460482,6.416492057582197,6.32295116185917,7.133431620074616,7.1624052492636565,7.171787382601583,7.1652925275152075,4.261975403606051,4.260423812914633,4.240463070352095,4.138201945285877,4.99,,4.6,2.6,4.94,,4.6,2.4,4.79,1.2,4.7,2.3,4.59,,4.7,2.1
2006-04-01,5.218299658562006,6.450617330783853,6.393420170840288,6.517330003460482,6.416492057582197,7.139057457997714,7.133431620074616,7.1624052492636565,7.171787382601583,4.309590341409169,4.261975403606051,4.260423812914633,4.240463070352095,5.24,0.4,4.7,2.7,4.99,,4.6,2.6,4.94,,4.6,2.4,4.79,1.2,4.7,2.3
2006-05-01,5.217215765110995,6.448188198999902,6.450617330783853,6.393420170840288,6.517330003460482,7.16018575092124,7.139057457997714,7.133431620074616,7.1624052492636565,4.291007236286713,4.309590341409169,4.261975403606051,4.260423812914633,5.25,,4.7,2.8,5.24,0.4,4.7,2.7,4.99,,4.6,2.6,4.94,,4.6,2.4
2006-06-01,5.216076411164126,6.397179623971354,6.448188198999902,6.450617330783853,6.393420170840288,7.183673427013674,7.16018575092124,7.139057457997714,7.133431620074616,4.155753190350744,4.291007236286713,4.309590341409169,4.261975403606051,5.25,,4.5,2.9,5.25,,4.7,2.8,5.24,0.4,4.7,2.7,4.99,,4.6,2.6
2006-07-01,5.215316120044631,6.374424980676061,6.397179623971354,6.448188198999902,6.450617330783853,7.217722189611761,7.183673427013674,7.16018575092124,7.139057457997714,4.07567129695648,4.155753190350744,4.291007236286713,4.309590341409169,5.25,3.2,4.4,2.7,5.25,,4.5,2.9,5.25,,4.7,2.8,5.24,0.4,4.7,2.7
2006-08-01,5.212977319381022,6.440667394817298,6.374424980676061,6.397179623971354,6.448188198999902,7.236080129895934,7.217722189611761,7.183673427013674,7.16018575092124,4.078892457663179,4.07567129695648,4.155753190350744,4.291007236286713,5.25,,4.5,2.6,5.25,3.2,4.4,2.7,5.25,,4.5,2.9,5.25,,4.7,2.8
